ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A438,2015-09-15,0.4,3586.7,24.704166666666666,29.3,21.2,94.0,56.0,10.2,2.2416666666666667
A438,2015-09-16,0.8,2898.4,24.458333333333332,28.6,21.8,93.0,54.0,8.8,2.1666666666666665
A438,2015-09-17,0.8,3338.4,24.304166666666664,29.3,19.8,95.0,55.0,7.9,1.7583333333333335
A438,2015-09-18,0.0,3227.8,24.22083333333333,29.2,19.9,94.0,50.0,8.5,1.6291666666666667
A438,2015-09-19,5.2,1935.6,22.933333333333334,27.3,20.4,94.0,69.0,9.1,1.1041666666666667
A438,2015-09-20,4.4,2197.6,23.09166666666667,26.4,21.4,95.0,72.0,6.8,1.1208333333333333
A438,2015-09-21,0.2,3662.9,24.245833333333334,28.7,20.9,95.0,56.0,8.0,1.8708333333333333
A438,2015-09-22,0.0,3607.2,23.883333333333336,28.9,18.4,95.0,50.0,7.2,1.7791666666666668
A438,2015-09-23,0.0,3600.0,24.34583333333333,28.6,20.2,95.0,66.0,8.3,1.7083333333333333
A438,2015-09-24,0.2,3634.0,26.25,29.3,24.2,85.0,59.0,8.7,3.1791666666666667
A438,2015-09-25,0.0,3648.9,25.979166666666668,28.8,23.4,90.0,61.0,8.5,3.1166666666666667
A438,2015-09-26,0.0,3002.6,25.791666666666668,29.2,23.1,90.0,53.0,8.3,2.5833333333333335
A438,2015-09-27,0.0,3643.6,25.691666666666666,29.9,21.5,91.0,44.0,8.7,2.533333333333333
A438,2015-09-28,0.0,3158.7,24.570833333333336,28.8,19.4,95.0,60.0,7.9,2.0208333333333335
A438,2015-09-29,0.0,3629.3,25.854166666666668,28.7,22.6,90.0,63.0,8.2,2.6374999999999997
A438,2015-09-30,0.0,3439.3,24.1375,29.3,20.5,95.0,61.0,7.3,1.3041666666666667
A438,2015-10-01,0.0,3584.0,25.3125,29.8,21.6,94.0,63.0,8.6,2.129166666666667
A438,2015-10-02,0.0,3113.2,24.037499999999998,29.3,20.2,95.0,42.0,6.3,1.2791666666666666
A438,2015-10-03,0.2,3488.2,24.47083333333333,29.4,20.5,95.0,58.0,9.5,1.6958333333333335
A438,2015-10-04,0.0,3672.5,25.308333333333334,29.2,21.0,94.0,59.0,7.8,2.1666666666666665
A438,2015-10-05,0.0,3492.9,25.870833333333334,30.1,23.1,92.0,58.0,7.9,2.8083333333333336
A438,2015-10-06,3.0,3427.4,25.920833333333334,30.8,22.7,94.0,53.0,8.2,1.5541666666666665
A438,2015-10-07,8.0,2450.3,24.120833333333334,28.1,22.7,95.0,69.0,9.8,2.1374999999999997
A438,2015-10-08,1.2,3777.1,24.900000000000002,29.5,21.9,92.0,47.0,10.1,2.2416666666666667
A438,2015-10-09,0.2,3666.0,24.166666666666668,29.7,19.7,94.0,56.0,8.7,1.9625000000000001
A438,2015-10-10,0.0,2958.2,24.454166666666666,29.3,21.2,94.0,58.0,7.4,1.7083333333333333
A438,2015-10-11,1.4,3306.5,25.004166666666666,29.4,22.1,94.0,56.0,9.6,1.8666666666666665
A438,2015-10-12,0.4,3745.3,24.820833333333336,29.6,21.3,93.0,52.0,10.5,2.283333333333333
A438,2015-10-13,5.4,3659.3,24.7,29.2,19.8,94.0,62.0,8.0,1.7416666666666665
A438,2015-10-14,0.0,3352.0,26.304166666666664,29.9,23.4,90.0,60.0,9.4,2.5875
A438,2015-10-15,0.0,3528.4,26.579166666666666,29.7,24.8,85.0,64.0,8.4,2.8249999999999997
A438,2015-10-16,0.0,3207.5,25.6875,30.0,22.1,92.0,60.0,8.6,1.7958333333333334
A438,2015-10-17,0.0,3822.3,25.191666666666666,29.8,20.7,95.0,46.0,7.3,1.6916666666666667
A438,2015-10-18,0.0,3868.7,24.675,30.1,20.2,95.0,53.0,7.9,1.5625
A438,2015-10-19,0.0,3726.0,25.224999999999998,30.4,21.6,94.0,52.0,7.3,1.8499999999999999
A438,2015-10-20,0.0,3678.4,24.683333333333334,30.2,20.8,95.0,51.0,6.3,1.2416666666666667
A438,2015-10-21,0.0,3778.4,25.349999999999998,30.3,21.5,94.0,55.0,7.6,1.9416666666666667
A438,2015-10-22,0.0,3740.2,26.733333333333334,30.0,23.9,90.0,60.0,9.8,2.9916666666666667
A438,2015-10-23,0.0,3752.6,27.22083333333333,30.2,25.7,82.0,64.0,8.4,3.1999999999999997
A438,2015-10-24,1.2,3574.0,27.045833333333334,30.4,24.7,89.0,60.0,9.3,3.4
A438,2015-10-25,0.0,3628.5,26.7625,30.7,23.9,86.0,53.0,8.1,2.5083333333333333
A438,2015-10-26,0.0,3751.4,25.4875,30.8,21.3,95.0,51.0,7.0,1.5208333333333333
A438,2015-10-27,4.8,3272.3,25.604166666666668,29.7,22.1,95.0,59.0,6.9,1.4875
A438,2015-10-28,0.0,3770.4,26.412499999999998,30.0,24.1,87.0,58.0,9.3,2.6375
A438,2015-10-29,0.0,3088.7,26.9375,30.0,24.8,84.0,58.0,8.8,3.1333333333333333
A438,2015-10-30,5.6,1325.4,25.308333333333334,27.3,22.3,94.0,62.0,9.1,1.5999999999999999
A438,2015-10-31,0.0,3619.4,25.729166666666668,30.1,22.0,95.0,56.0,7.3,1.7041666666666666
A438,2015-11-01,0.8,3814.3,25.916666666666668,29.4,21.9,95.0,61.0,7.5,2.245833333333333
A438,2015-11-02,0.2,3716.5,26.504166666666666,30.1,21.9,93.0,55.0,8.1,2.2583333333333333
A438,2015-11-03,0.0,3754.2,26.554166666666664,30.3,22.6,92.0,52.0,8.1,2.1625
A438,2015-11-04,0.0,3527.4,27.070833333333336,30.5,24.8,84.0,58.0,7.5,2.7375000000000003
A438,2015-11-05,0.0,3820.4,26.695833333333336,30.4,23.9,83.0,53.0,7.9,2.5791666666666666
A438,2015-11-06,0.2,3806.0,27.120833333333334,30.3,24.8,90.0,63.0,9.3,3.0083333333333333
A438,2015-11-07,0.2,3636.7,27.129166666666666,30.6,24.9,85.0,56.0,8.5,2.9416666666666664
A438,2015-11-08,0.0,3825.0,26.925,31.4,23.1,88.0,40.0,9.1,2.5083333333333333
A438,2015-11-09,0.0,3759.8,26.770833333333332,30.8,23.9,81.0,53.0,8.8,2.4791666666666665
A438,2015-11-10,0.0,3821.5,26.2,31.0,22.0,93.0,51.0,8.7,1.9833333333333334
A438,2015-11-11,8.0,3840.6,25.370833333333334,31.3,22.6,95.0,54.0,7.6,1.3
A438,2015-11-12,1.0,3792.0,25.662499999999998,30.1,21.9,95.0,54.0,7.9,1.6624999999999999
A438,2015-11-13,0.0,3707.8,26.795833333333334,29.8,24.1,91.0,64.0,9.2,2.7125
A438,2015-11-14,0.0,3725.0,27.45,30.6,25.3,86.0,62.0,9.3,3.466666666666667
A438,2015-11-15,0.0,3739.3,27.733333333333334,30.8,26.2,86.0,63.0,10.1,3.766666666666666
A438,2015-11-16,0.0,3818.5,27.71666666666667,31.7,26.2,87.0,57.0,9.2,3.233333333333333
A438,2015-11-17,1.6,3800.9,27.1125,30.8,24.5,90.0,52.0,8.7,2.6750000000000003
A438,2015-11-18,0.0,3773.1,27.104166666666668,30.6,25.0,86.0,60.0,9.1,2.8833333333333333
A438,2015-11-19,0.0,3832.1,27.2625,31.0,24.7,86.0,55.0,9.6,2.9375
A438,2015-11-20,0.0,3229.5,27.3125,30.7,25.9,86.0,64.0,9.8,3.5749999999999997
A438,2015-11-21,0.0,3405.3,27.266666666666666,30.7,25.8,84.0,59.0,9.4,2.908333333333333
A438,2015-11-22,0.0,2786.4,27.1875,30.3,25.4,88.0,64.0,7.2,2.3916666666666666
A438,2015-11-23,0.0,3750.3,26.916666666666668,30.3,24.0,94.0,65.0,9.1,2.0458333333333334
A438,2015-11-24,0.0,3735.3,27.395833333333332,30.8,25.9,85.0,63.0,10.0,2.8666666666666667
A438,2015-11-25,0.0,3649.8,27.766666666666666,31.4,25.8,89.0,61.0,10.5,2.6625
A438,2015-11-26,0.0,3411.7,27.391666666666666,30.8,25.2,93.0,65.0,8.0,2.1083333333333334
A438,2015-11-27,36.4,1630.2,25.379166666666666,28.4,23.0,95.0,82.0,9.7,1.8875
A438,2015-11-28,1.4,2095.2,25.245833333333334,27.8,23.8,94.0,74.0,7.9,1.6833333333333333
A438,2015-11-29,0.0,3741.2,26.1125,29.5,23.4,95.0,68.0,8.0,1.9749999999999999
A438,2015-11-30,0.0,3809.5,27.191666666666666,30.3,24.8,90.0,61.0,7.6,2.6374999999999997
A438,2015-12-01,0.0,3828.9,27.116666666666664,31.1,23.9,92.0,55.0,8.2,2.1333333333333333
A438,2015-12-02,0.0,3593.5,25.974999999999998,30.8,22.2,95.0,52.0,7.8,1.5833333333333333
A438,2015-12-03,0.0,3714.0,26.608333333333334,31.2,22.6,94.0,51.0,8.7,2.2708333333333335
A438,2015-12-04,0.0,3734.0,27.28333333333333,30.9,24.5,92.0,59.0,8.1,2.858333333333333
A438,2015-12-05,0.0,3678.6,27.537499999999998,30.2,26.2,86.0,63.0,10.0,3.2416666666666667
A438,2015-12-06,0.0,3716.3,27.616666666666664,30.7,26.2,86.0,60.0,9.3,2.720833333333333
A438,2015-12-07,0.0,3789.4,27.59583333333333,30.8,25.9,86.0,58.0,9.9,3.1458333333333335
A438,2015-12-08,0.0,3821.3,27.483333333333334,30.7,25.7,85.0,57.0,8.2,2.629166666666667
A438,2015-12-09,0.0,3823.4,26.245833333333334,31.6,21.4,95.0,51.0,9.1,1.8333333333333333
A438,2015-12-10,0.0,3844.1,26.016666666666666,30.9,20.9,95.0,50.0,7.8,2.0625
A438,2015-12-11,0.0,3859.6,26.916666666666668,30.7,23.1,93.0,58.0,7.4,2.4208333333333334
A438,2015-12-12,0.0,3765.7,27.483333333333334,30.5,25.2,86.0,63.0,8.0,2.5625
A438,2015-12-13,0.4,3021.7,26.708333333333332,31.3,22.3,95.0,63.0,7.8,1.5708333333333335
A438,2015-12-14,5.8,3208.9,26.545833333333334,31.5,22.3,95.0,52.0,8.4,1.5958333333333332
A438,2015-12-15,0.0,3306.7,26.40416666666667,31.8,22.3,95.0,47.0,9.1,1.5541666666666665
A438,2015-12-16,0.0,3824.1,26.045833333333334,31.4,21.6,95.0,53.0,8.4,1.7750000000000001
A438,2015-12-17,0.0,3829.9,27.708333333333332,31.7,24.7,90.0,54.0,8.5,2.6374999999999997
A438,2015-12-18,0.0,3327.5,26.791666666666668,31.0,21.3,93.0,53.0,9.3,2.1750000000000003
A438,2015-12-19,0.6,3858.6,26.633333333333336,31.5,22.3,93.0,47.0,9.2,2.0416666666666665
A438,2015-12-20,0.2,3852.5,27.045833333333334,31.8,23.4,94.0,48.0,8.4,1.8666666666666665
A438,2015-12-21,1.0,3629.2,26.920833333333334,31.6,23.1,94.0,49.0,8.2,2.0458333333333334
A438,2015-12-22,2.8,3643.0,26.09583333333333,31.6,23.0,92.0,52.0,9.7,1.9458333333333335
A438,2015-12-23,10.4,3502.1,26.570833333333336,31.0,22.6,95.0,56.0,8.5,2.1875
A438,2015-12-24,0.0,3751.7,27.0125,31.8,23.9,91.0,57.0,12.3,2.2916666666666665
A438,2015-12-25,0.8,3408.9,26.683333333333334,30.9,22.4,95.0,56.0,8.7,2.025
A438,2015-12-26,0.0,3812.9,28.016666666666666,31.4,25.9,80.0,52.0,9.3,3.2375000000000003
A438,2015-12-27,0.0,3776.2,27.8625,31.5,24.1,88.0,51.0,8.3,2.6875
A438,2015-12-28,0.0,2729.3,26.84166666666667,31.1,24.0,92.0,58.0,7.6,1.4791666666666667
A438,2015-12-29,0.0,4067.2,27.791666666666668,31.8,24.5,90.0,58.0,7.9,2.025
A438,2015-12-30,0.0,3015.6,27.6125,32.1,24.5,90.0,58.0,8.2,2.0416666666666665
A438,2015-12-31,0.4,3700.3,27.325,31.6,23.6,93.0,58.0,8.0,2.2583333333333333
A439,2015-01-01,0.0,3774.0,26.429166666666664,33.9,18.6,86.0,34.0,4.6,1.1500000000000001
A439,2015-01-02,0.0,3774.1,25.866666666666664,34.4,18.1,84.0,33.0,5.5,1.2583333333333335
A439,2015-01-03,0.0,3768.3,26.733333333333334,35.6,18.8,85.0,30.0,6.0,1.075
A439,2015-01-04,0.0,3833.0,27.1375,33.5,19.5,79.0,36.0,6.5,1.3791666666666667
A439,2015-01-05,0.0,3682.5,26.666666666666668,32.9,21.0,82.0,40.0,6.7,1.1708333333333334
A439,2015-01-06,0.0,3732.1,26.704166666666666,35.3,19.4,87.0,33.0,5.3,0.9083333333333333
A439,2015-01-07,0.0,3702.2,28.133333333333336,34.4,22.3,76.0,36.0,7.0,1.5833333333333333
A439,2015-01-08,0.0,3635.9,28.15416666666667,33.4,23.2,64.0,38.0,10.2,2.5458333333333334
A439,2015-01-09,0.0,3973.7,27.616666666666664,33.9,20.9,75.0,37.0,7.0,1.9041666666666668
A439,2015-01-10,0.0,3659.7,28.266666666666666,34.7,21.8,73.0,34.0,7.4,0.9708333333333333
A439,2015-01-11,0.0,3729.4,28.27916666666667,35.0,20.9,81.0,29.0,8.6,1.375
A439,2015-01-12,0.0,3675.2,28.27916666666667,34.5,22.1,77.0,31.0,7.8,1.2958333333333334
A439,2015-01-13,0.0,3262.8,27.308333333333334,32.8,21.1,71.0,30.0,7.8,1.2958333333333334
A439,2015-01-14,0.0,3026.0,25.645833333333332,32.9,20.1,79.0,34.0,5.7,0.5833333333333334
A439,2015-01-15,0.0,3701.6,25.954166666666666,35.5,18.3,83.0,31.0,8.6,0.6541666666666667
A439,2015-01-16,0.0,3843.6,28.183333333333334,35.3,21.6,74.0,28.0,7.2,1.125
A439,2015-01-17,0.0,3690.9,28.754166666666666,35.7,22.6,69.0,29.0,7.2,1.1125
A439,2015-01-18,0.0,3664.5,28.291666666666668,35.9,20.2,79.0,27.0,6.9,1.2874999999999999
A439,2015-01-19,0.0,3757.7,28.65833333333333,36.1,21.4,73.0,25.0,7.9,1.2791666666666666
A439,2015-01-20,0.0,3729.4,28.641666666666666,36.5,21.3,75.0,23.0,7.1,1.1083333333333334
A439,2015-01-21,0.0,3681.5,27.508333333333336,34.5,19.3,77.0,31.0,6.7,1.3
A439,2015-01-22,19.2,3824.1,25.670833333333334,35.5,20.8,86.0,32.0,15.5,2.1625
A439,2015-01-23,0.2,4000.7,24.570833333333336,33.3,20.5,89.0,47.0,11.1,1.3666666666666665
A439,2015-01-24,0.0,3793.8,26.733333333333334,33.8,21.3,90.0,31.0,8.4,1.2041666666666666
A439,2015-01-25,0.8,3720.1,26.941666666666666,34.1,22.0,76.0,35.0,11.9,2.091666666666667
A439,2015-01-26,7.4,2979.9,24.8125,31.1,21.6,89.0,59.0,6.2,1.0999999999999999
A439,2015-01-27,0.0,3361.8,26.662499999999998,34.3,20.2,91.0,34.0,6.0,0.8458333333333333
A439,2015-01-28,0.0,3838.8,26.816666666666666,35.7,18.9,80.0,26.0,8.9,1.8583333333333334
A439,2015-01-29,0.0,3730.0,28.129166666666666,35.6,21.5,75.0,21.0,8.9,1.5333333333333332
A439,2015-01-30,0.0,3708.0,27.837500000000002,36.8,19.1,79.0,27.0,5.8,0.9125
A439,2015-01-31,0.0,3619.1,28.695833333333336,37.7,20.1,80.0,29.0,8.1,1.5791666666666666
A439,2015-02-01,0.0,3917.8,29.016666666666666,36.3,21.8,78.0,29.0,7.5,1.2249999999999999
A439,2015-02-02,0.0,3525.2,29.2375,34.8,23.9,68.0,32.0,7.3,1.7
A439,2015-02-03,0.0,2372.2,26.883333333333336,31.2,23.0,77.0,46.0,5.7,1.25
A439,2015-02-04,0.2,3892.0,24.870833333333334,33.5,22.2,82.0,47.0,10.8,1.4791666666666667
A439,2015-02-05,0.0,3797.7,25.916666666666668,33.2,21.7,86.0,38.0,9.2,2.1374999999999997
A439,2015-02-06,0.6,2652.2,26.058333333333334,31.0,22.4,86.0,56.0,7.4,1.4375
A439,2015-02-07,11.2,3617.0,24.05,32.2,21.8,90.0,54.0,14.4,1.1375
A439,2015-02-08,23.4,2529.7,22.954166666666666,28.4,19.1,93.0,66.0,12.6,0.9708333333333333
A439,2015-02-09,4.0,3650.1,25.75,33.0,22.0,90.0,53.0,14.4,1.1083333333333332
A439,2015-02-10,0.0,3738.8,26.520833333333332,32.5,21.4,90.0,38.0,6.7,1.5166666666666666
A439,2015-02-11,0.0,3786.2,28.141666666666666,34.0,22.3,70.0,37.0,10.1,2.3125
A439,2015-02-12,0.0,3804.8,27.804166666666664,34.5,21.8,77.0,36.0,7.6,1.2708333333333333
A439,2015-02-13,0.0,3454.1,26.670833333333334,33.2,19.7,83.0,32.0,7.0,1.6041666666666667
A439,2015-02-14,0.0,3023.8,26.379166666666666,32.4,20.8,85.0,36.0,7.5,1.3208333333333333
A439,2015-02-15,0.0,3820.9,26.141666666666666,34.3,18.5,86.0,32.0,6.0,0.7291666666666666
A439,2015-02-16,0.4,3712.4,26.241666666666664,35.3,20.4,78.0,36.0,9.0,1.1583333333333334
A439,2015-02-17,0.0,3358.3,27.224999999999998,34.3,21.1,85.0,39.0,7.7,1.5291666666666668
A439,2015-02-18,0.0,2820.2,27.766666666666666,32.3,22.5,71.0,44.0,6.7,1.4708333333333332
A439,2015-02-19,0.0,3035.5,27.4875,33.8,22.8,82.0,36.0,15.7,1.6624999999999999
A439,2015-02-20,0.0,2550.1,25.6375,30.8,21.4,80.0,46.0,15.7,1.6375
A439,2015-02-21,2.4,3706.9,24.287499999999998,33.5,18.2,88.0,37.0,13.3,1.4916666666666665
A439,2015-02-22,0.0,2783.4,23.445833333333336,32.6,19.3,89.0,43.0,13.0,1.3291666666666666
A439,2015-02-23,0.0,3181.9,24.84166666666667,31.5,20.6,85.0,44.0,7.4,1.2458333333333333
A439,2015-02-24,0.8,2443.5,22.729166666666668,27.3,20.3,90.0,63.0,12.7,1.4416666666666667
A439,2015-02-25,0.0,3708.6,26.65416666666667,34.5,20.6,90.0,40.0,8.5,2.125
A439,2015-02-26,0.0,3757.0,28.3125,36.3,21.5,81.0,34.0,6.6,1.2833333333333334
A439,2015-02-27,36.0,3858.6,27.1375,34.4,20.9,87.0,43.0,13.7,1.6125
A439,2015-02-28,0.2,3736.4,26.09583333333333,34.4,21.6,92.0,41.0,11.3,1.05
A439,2015-03-01,1.6,3583.6,25.958333333333332,32.5,22.1,87.0,53.0,7.3,1.8125
A439,2015-03-02,0.0,3782.8,26.71666666666667,33.5,21.0,91.0,37.0,8.3,1.2791666666666666
A439,2015-03-03,0.0,3615.4,27.829166666666666,34.2,21.8,79.0,30.0,9.0,1.8916666666666666
A439,2015-03-04,0.0,3427.1,28.516666666666666,35.1,23.4,72.0,36.0,8.2,1.4291666666666665
A439,2015-03-05,0.0,3755.1,27.195833333333336,35.7,19.1,79.0,29.0,6.0,1.1458333333333333
A439,2015-03-06,0.0,3802.7,27.65833333333333,35.7,20.3,80.0,32.0,7.0,1.3958333333333333
A439,2015-03-07,0.6,3378.4,26.558333333333334,34.1,21.3,81.0,41.0,7.0,0.6791666666666667
A439,2015-03-08,0.0,3866.0,27.995833333333334,36.2,20.4,88.0,32.0,5.5,1.1958333333333333
A439,2015-03-09,0.0,3820.4,28.4375,36.7,20.1,81.0,30.0,6.3,1.3291666666666666
A439,2015-03-10,0.0,3788.7,28.704166666666666,37.1,20.4,75.0,30.0,5.8,1.4291666666666665
A439,2015-03-11,0.0,3261.1,29.416666666666668,36.6,22.1,80.0,29.0,7.3,1.3958333333333333
A439,2015-03-12,0.0,3726.6,28.837500000000002,36.6,21.8,78.0,26.0,6.4,0.9791666666666666
A439,2015-03-13,0.0,3618.3,28.724999999999998,38.1,19.0,77.0,23.0,8.1,1.0958333333333334
A439,2015-03-14,0.0,3753.1,29.191666666666666,37.8,20.7,71.0,17.0,8.2,1.1500000000000001
A439,2015-03-15,0.0,3648.5,29.420833333333334,37.6,21.9,74.0,26.0,8.9,1.1208333333333333
A439,2015-03-16,0.0,3526.2,29.05,35.9,22.0,66.0,31.0,7.9,1.3083333333333333
A439,2015-03-17,0.0,3087.8,27.804166666666664,37.0,21.5,74.0,30.0,14.7,1.5374999999999999
A439,2015-03-18,7.2,3695.7,25.945833333333336,35.0,22.5,83.0,38.0,11.7,1.6458333333333333
A439,2015-03-19,0.0,3214.1,26.45,35.0,22.5,89.0,40.0,8.0,1.6166666666666665
A439,2015-03-20,19.0,3178.3,24.995833333333334,31.3,20.7,90.0,53.0,10.2,0.875
A439,2015-03-21,0.0,3156.0,25.629166666666666,31.3,22.7,88.0,54.0,6.4,1.1041666666666667
A439,2015-03-22,16.4,1474.5,22.825,25.6,20.4,91.0,75.0,7.2,0.8166666666666668
A439,2015-03-23,2.0,2624.6,23.520833333333332,28.3,21.3,92.0,69.0,9.6,0.7791666666666667
A439,2015-03-24,0.0,3381.1,25.541666666666668,33.6,20.7,92.0,51.0,5.4,0.8416666666666667
A439,2015-03-25,0.2,3698.6,27.079166666666666,34.8,21.8,89.0,45.0,6.4,1.1958333333333335
A439,2015-03-26,0.0,3614.4,26.295833333333334,33.4,23.1,86.0,51.0,9.2,1.2249999999999999
A439,2015-03-27,0.6,3536.0,26.6375,34.7,21.4,91.0,48.0,6.4,0.8375
A439,2015-03-28,9.8,3466.9,27.575,34.8,22.0,89.0,48.0,21.6,1.3916666666666666
A439,2015-03-29,0.0,3552.4,26.929166666666664,34.5,21.3,90.0,42.0,5.0,0.4708333333333334
A439,2015-03-30,0.0,3541.3,27.5625,35.1,21.4,87.0,40.0,5.6,1.0541666666666667
A439,2015-03-31,0.0,3515.1,27.479166666666668,34.7,22.0,86.0,40.0,5.1,0.7875
A439,2015-04-01,0.0,3504.7,27.641666666666666,35.4,21.5,85.0,34.0,4.9,1.1291666666666667
A439,2015-04-02,0.0,3526.5,26.925,35.5,20.0,85.0,33.0,5.6,1.25
A439,2015-04-03,0.0,3520.3,27.375,35.6,21.3,79.0,32.0,7.4,1.2874999999999999
A439,2015-04-04,0.0,3502.4,27.316666666666666,34.8,21.1,80.0,37.0,5.6,1.3416666666666668
A439,2015-04-05,0.0,3536.5,28.504166666666666,35.4,22.5,79.0,32.0,5.7,1.0291666666666666
A439,2015-04-06,2.2,3458.2,26.52916666666667,33.5,22.1,90.0,48.0,12.3,1.6375
A439,2015-04-07,2.2,2094.2,25.420833333333334,30.5,22.1,90.0,64.0,7.9,0.8833333333333333
A439,2015-04-08,0.4,3056.3,25.1125,30.6,22.1,92.0,67.0,7.2,0.6583333333333333
A439,2015-04-09,0.2,3424.6,26.09583333333333,34.6,20.8,92.0,42.0,8.1,1.3916666666666666
A439,2015-04-10,0.0,3751.9,26.479166666666668,34.8,20.2,91.0,36.0,7.2,1.4083333333333332
A439,2015-04-11,9.2,2552.3,26.441666666666666,33.6,23.3,88.0,42.0,10.9,2.0416666666666665
A439,2015-04-12,0.2,3321.9,26.208333333333332,34.0,21.0,93.0,44.0,5.7,0.625
A439,2015-04-13,0.2,3235.2,27.3625,34.9,21.9,90.0,41.0,10.4,1.2541666666666667
A439,2015-04-14,0.0,3626.4,28.120833333333334,34.5,22.3,86.0,37.0,6.6,0.9291666666666667
A439,2015-04-15,0.0,3518.0,28.0125,35.1,22.0,86.0,36.0,6.7,1.4124999999999999
A439,2015-04-16,0.0,3478.9,27.150000000000002,35.4,22.5,86.0,36.0,10.2,1.2666666666666666
A439,2015-04-17,2.6,3347.7,27.099999999999998,35.6,21.5,89.0,33.0,15.5,1.3875
A439,2015-04-18,0.8,3336.7,27.97083333333333,36.4,22.4,89.0,29.0,8.4,1.0416666666666667
A439,2015-04-19,0.0,3403.1,28.945833333333336,36.8,21.7,86.0,30.0,7.8,1.0708333333333333
A439,2015-04-20,0.4,3336.9,28.05,35.0,22.3,88.0,35.0,7.8,1.1125
A439,2015-04-21,0.2,2979.4,28.195833333333336,36.1,22.5,90.0,32.0,9.4,1.6083333333333334
A439,2015-04-22,0.0,3472.9,28.233333333333334,36.5,22.2,87.0,32.0,5.9,1.2958333333333334
A439,2015-04-23,4.8,2930.9,27.9875,36.1,22.6,89.0,32.0,11.5,1.4333333333333333
A439,2015-04-24,7.2,3311.0,26.954166666666666,35.7,21.0,93.0,35.0,14.5,0.8583333333333334
A439,2015-04-25,0.0,3124.5,27.795833333333334,35.8,22.5,89.0,33.0,4.8,0.8791666666666668
A439,2015-04-26,8.4,2827.9,25.854166666666668,30.7,22.2,93.0,57.0,10.0,1.0583333333333333
A439,2015-04-27,22.8,2997.2,24.1875,32.3,21.3,93.0,49.0,11.5,1.3375000000000001
A439,2015-04-28,3.4,3012.8,24.116666666666664,30.9,21.8,94.0,51.0,10.0,1.5250000000000001
A439,2015-04-29,0.6,2805.1,24.016666666666666,29.9,22.0,94.0,61.0,9.2,1.3916666666666666
A439,2015-04-30,0.0,2039.1,23.96666666666667,27.1,22.0,93.0,73.0,5.6,1.4833333333333334
A439,2015-05-01,0.8,1935.7,23.6375,29.2,21.3,93.0,60.0,12.3,1.2625
A439,2015-05-02,0.2,2633.3,24.066666666666666,30.9,20.8,94.0,50.0,6.6,1.2208333333333334
A439,2015-05-03,3.0,3138.3,25.191666666666666,32.5,20.0,94.0,42.0,7.5,1.4916666666666665
A439,2015-05-04,0.0,3177.7,25.53333333333333,33.3,19.6,93.0,40.0,6.3,0.7208333333333333
A439,2015-05-05,0.0,3115.2,26.129166666666666,34.1,19.2,92.0,36.0,5.6,0.6749999999999999
A439,2015-05-06,0.0,3166.4,26.27916666666667,34.5,19.3,91.0,36.0,6.3,0.9125000000000001
A439,2015-05-07,0.0,3144.9,25.929166666666664,34.7,19.2,91.0,26.0,5.0,0.4166666666666667
A439,2015-05-08,0.0,3145.0,26.108333333333334,34.8,20.4,90.0,33.0,9.0,0.5291666666666667
A439,2015-05-09,0.0,3086.7,27.087500000000002,34.3,20.9,86.0,35.0,8.9,1.8875
A439,2015-05-10,0.0,3045.3,26.179166666666664,32.9,19.8,85.0,40.0,8.9,1.9208333333333334
A439,2015-05-11,0.0,2842.0,26.375,34.5,19.3,89.0,32.0,5.8,0.8250000000000001
A439,2015-05-12,0.0,3097.2,25.558333333333334,33.2,19.5,91.0,39.0,6.9,1.5791666666666666
A439,2015-05-13,0.0,2952.9,26.462500000000002,34.5,20.3,90.0,35.0,6.7,1.2458333333333333
A439,2015-05-14,0.0,3087.5,27.420833333333334,33.6,21.0,79.0,33.0,8.9,2.5708333333333333
A439,2015-05-15,0.0,2030.8,25.6875,29.9,21.3,80.0,44.0,11.3,2.275
A439,2015-05-16,0.0,2802.1,25.929166666666664,31.7,21.5,74.0,37.0,9.6,2.4208333333333334
A439,2015-05-17,0.0,2247.1,24.195833333333336,31.0,19.1,84.0,44.0,8.5,1.9833333333333334
A439,2015-05-18,0.0,2490.7,25.108333333333334,31.0,18.4,83.0,44.0,10.5,2.075
A439,2015-05-19,0.0,3053.1,25.895833333333332,33.6,19.8,80.0,28.0,11.6,1.7791666666666668
A439,2015-05-20,0.0,2850.4,26.5,34.1,20.3,80.0,34.0,9.6,2.004166666666667
A439,2015-05-21,0.0,3118.4,27.833333333333332,33.7,23.4,67.0,33.0,10.5,3.2541666666666664
A439,2015-05-22,0.0,3074.0,26.133333333333336,32.4,20.0,78.0,37.0,10.7,3.1750000000000003
A439,2015-05-23,0.0,2948.2,24.9875,33.5,17.5,84.0,30.0,8.1,1.7958333333333334
A439,2015-05-24,0.0,2922.0,25.458333333333332,33.6,17.1,86.0,30.0,8.5,1.7958333333333334
A439,2015-05-25,0.0,2889.9,25.15416666666667,34.9,17.2,86.0,31.0,6.4,1.3083333333333333
A439,2015-05-26,0.0,2910.4,25.883333333333336,34.7,18.0,86.0,30.0,6.9,1.1375
A439,2015-05-27,0.0,2453.8,26.28333333333333,34.3,19.1,83.0,33.0,10.3,1.6708333333333334
