ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A054,2016-11-23,0.0,3257.4,26.741666666666664,33.9,22.1,96.0,40.0,8.3,1.4166666666666667
A054,2016-11-24,2.2,3400.3,27.195833333333336,33.9,24.0,93.0,47.0,9.8,1.8125
A054,2016-11-25,16.8,3869.8,27.3125,35.6,20.0,95.0,36.0,19.9,2.0124999999999997
A054,2016-11-26,2.0,3729.4,29.433333333333334,36.7,23.7,90.0,28.0,11.9,1.9041666666666668
A054,2016-11-27,1.0,3722.2,28.879166666666666,36.4,22.7,94.0,30.0,7.0,1.7125000000000001
A054,2016-11-28,0.0,3823.4,28.599999999999998,37.4,21.7,93.0,26.0,6.7,1.5625
A054,2016-11-29,0.0,3459.1,28.47083333333333,37.6,21.7,94.0,30.0,6.9,1.375
A054,2016-11-30,0.0,3804.0,28.495833333333334,36.5,24.1,90.0,32.0,10.6,1.7208333333333332
A054,2016-12-01,32.8,3107.4,25.09166666666667,29.8,19.6,94.0,56.0,22.1,2.2041666666666666
A054,2016-12-02,0.0,3941.2,25.583333333333332,31.5,21.7,93.0,49.0,8.2,2.2708333333333335
A054,2016-12-03,0.0,3542.7,28.266666666666666,35.5,22.7,95.0,33.0,4.8,1.375
A054,2016-12-04,2.4,1794.4,26.079166666666666,30.3,23.6,92.0,57.0,9.5,1.7208333333333332
A054,2016-12-05,2.2,3516.6,26.191666666666666,32.6,21.8,95.0,50.0,7.7,1.6583333333333332
A054,2016-12-06,0.4,3510.3,28.070833333333336,34.1,24.1,94.0,46.0,6.1,1.8499999999999999
A054,2016-12-07,0.0,3377.3,26.795833333333334,31.4,22.9,93.0,51.0,9.0,2.6041666666666665
A054,2016-12-08,0.0,4046.0,27.5625,33.9,23.0,94.0,39.0,8.8,1.7874999999999999
A054,2016-12-09,0.0,3473.3,27.3,33.9,22.9,94.0,40.0,5.9,1.4541666666666666
A054,2016-12-10,14.2,3543.0,26.77916666666667,31.4,22.1,92.0,57.0,8.5,2.9583333333333335
A054,2016-12-11,0.0,3320.9,26.712500000000002,33.8,22.8,93.0,47.0,11.6,1.8208333333333335
A054,2016-12-12,0.4,3899.4,27.445833333333336,33.6,24.4,94.0,46.0,8.7,1.6916666666666667
A054,2016-12-13,2.0,1828.4,25.34166666666667,29.0,23.0,93.0,69.0,9.5,1.9124999999999999
A054,2016-12-14,13.8,3179.1,26.037499999999998,31.2,22.3,95.0,54.0,9.3,1.5541666666666665
A054,2016-12-15,5.4,3159.6,25.254166666666666,29.3,22.7,95.0,62.0,12.5,2.1625
A054,2016-12-16,2.6,2996.1,25.52916666666667,31.4,21.8,95.0,55.0,11.5,1.55
A054,2016-12-17,0.2,2010.1,24.670833333333334,31.0,22.3,94.0,55.0,5.3,1.6500000000000001
A054,2016-12-18,0.0,3676.2,26.820833333333336,33.1,22.3,94.0,34.0,6.6,1.9625000000000001
A054,2016-12-19,0.8,2831.6,25.454166666666666,31.4,21.7,94.0,48.0,6.7,1.7916666666666667
A054,2016-12-20,4.0,3107.1,25.28333333333333,30.4,22.2,95.0,58.0,10.2,2.341666666666667
A054,2016-12-21,6.2,3841.1,26.09583333333333,32.6,20.8,95.0,44.0,12.8,2.0375
A054,2016-12-22,0.0,3301.3,27.40416666666667,34.3,23.0,94.0,39.0,6.3,1.25
A054,2016-12-23,0.0,3743.3,29.02916666666667,35.2,24.4,93.0,35.0,8.6,1.9583333333333333
A054,2016-12-24,0.0,3723.7,29.5625,36.1,24.1,93.0,30.0,7.0,1.6333333333333335
A054,2016-12-25,0.0,3511.1,29.266666666666666,35.9,23.3,94.0,32.0,8.2,1.9000000000000001
A054,2016-12-26,20.2,1978.7,25.037499999999998,28.8,20.9,96.0,57.0,10.2,1.3541666666666667
A054,2016-12-27,0.0,3431.8,27.53333333333333,35.2,21.9,96.0,32.0,5.1,1.2083333333333333
A054,2016-12-28,5.2,3586.8,26.791666666666668,34.0,21.9,95.0,47.0,16.1,1.8541666666666667
A054,2016-12-29,13.2,1642.0,24.616666666666664,29.6,21.0,95.0,64.0,20.5,2.7624999999999997
A054,2016-12-30,0.0,3676.8,27.212500000000002,33.9,22.4,96.0,40.0,6.0,1.4833333333333334
A054,2016-12-31,0.0,3411.5,27.974999999999998,34.5,23.1,94.0,27.0,5.6,1.6125
A055,2016-11-15,0.8,3736.8,26.325,33.4,21.6,97.0,48.0,7.6,1.4583333333333333
A055,2016-11-16,0.0,2835.3,26.52173913043478,31.7,22.6,96.0,54.0,7.2,1.781818181818182
A055,2016-11-17,9.0,3320.5,26.286956521739132,33.9,22.5,97.0,47.0,12.5,1.0043478260869565
A055,2016-11-18,8.8,2595.5,25.15,30.0,22.7,97.0,63.0,5.3,1.1954545454545455
A055,2016-11-19,0.0,3229.8,26.804347826086957,33.3,21.9,97.0,54.0,5.2,0.9478260869565218
A055,2016-11-20,18.2,2210.5,24.920833333333334,28.7,22.4,97.0,73.0,9.7,0.9625
A055,2016-11-21,1.0,3410.7,25.721739130434784,32.9,22.3,97.0,51.0,8.7,1.1521739130434783
A055,2016-11-22,56.4,1133.9,23.974999999999998,26.8,22.0,97.0,85.0,8.9,1.1916666666666667
A055,2016-11-23,0.0,3434.6,26.504166666666666,33.7,21.9,98.0,55.0,4.8,1.1125
A055,2016-11-24,0.6,3357.4,26.958333333333332,32.6,22.6,97.0,55.0,12.5,1.3625
A055,2016-11-25,0.0,3580.6,27.781818181818185,34.5,22.6,95.0,52.0,6.5,1.6181818181818182
A055,2016-11-26,0.0,3739.1,29.536363636363635,36.5,23.7,96.0,41.0,6.0,1.2909090909090908
A055,2016-11-27,0.0,3504.5,28.662499999999998,36.4,23.1,96.0,35.0,5.0,0.9666666666666667
A055,2016-11-28,0.0,3665.3,28.447619047619046,36.4,21.5,,,5.2,0.9857142857142857
A055,2016-11-29,0.0,3711.9,29.104347826086954,37.9,20.7,97.0,31.0,6.6,1.1956521739130435
A055,2016-11-30,0.0,3633.6,28.191666666666666,36.9,22.8,95.0,36.0,8.8,0.9666666666666667
A055,2016-12-01,9.0,3421.5,25.682608695652174,30.1,21.7,95.0,68.0,10.0,1.6608695652173915
A055,2016-12-02,3.8,3512.0,24.27391304347826,30.8,21.2,97.0,61.0,8.0,1.4391304347826088
A055,2016-12-03,2.6,3295.1,27.756521739130434,35.5,23.1,97.0,62.0,7.0,1.1956521739130435
A055,2016-12-04,0.2,2744.4,26.058333333333334,32.1,21.8,,,9.8,1.6458333333333333
A055,2016-12-05,11.8,3490.4,26.608333333333334,33.8,22.4,97.0,49.0,11.2,1.3416666666666668
A055,2016-12-06,0.2,3733.8,27.554166666666664,34.8,23.0,,,6.1,1.0
A055,2016-12-07,7.0,2482.8,25.229166666666668,29.5,22.6,94.0,62.0,8.9,1.6041666666666667
A055,2016-12-08,0.0,3194.2,26.477272727272727,32.5,22.6,96.0,54.0,4.5,0.8409090909090909
A055,2016-12-09,0.0,3125.7,26.59166666666667,33.2,21.9,,,4.7,0.8166666666666668
A055,2016-12-10,1.8,3482.2,27.083333333333332,33.7,22.9,,,8.7,1.8499999999999999
A055,2016-12-11,4.0,3307.0,25.95,32.4,22.8,97.0,62.0,5.8,1.3166666666666667
A055,2016-12-12,12.2,2981.1,26.270833333333332,33.8,22.9,,,10.2,1.2541666666666667
A055,2016-12-13,1.8,2706.9,24.629166666666666,31.5,22.5,,,10.1,1.1916666666666667
A055,2016-12-14,1.4,2740.9,25.758333333333336,31.4,22.9,97.0,61.0,8.5,1.3375000000000001
A055,2016-12-15,29.4,2046.4,25.604166666666668,30.2,22.8,98.0,61.0,8.5,1.2041666666666666
A055,2016-12-16,0.4,2773.4,25.069565217391304,29.9,22.9,96.0,63.0,6.0,0.991304347826087
A055,2016-12-17,2.2,2998.2,24.329166666666666,29.6,21.3,97.0,67.0,9.2,1.4291666666666665
A055,2016-12-18,3.0,3667.4,23.054166666666664,28.9,20.9,97.0,67.0,10.9,1.3
A055,2016-12-19,0.0,3423.3,25.4375,31.7,21.8,98.0,55.0,5.0,0.7458333333333332
A055,2016-12-20,5.8,2064.5,23.62173913043478,26.2,20.6,97.0,78.0,8.9,1.0304347826086957
A055,2016-12-21,0.6,3207.5,25.46666666666667,32.2,22.3,98.0,53.0,6.0,1.2708333333333333
A055,2016-12-22,1.4,1275.0,24.34166666666667,28.4,22.0,97.0,74.0,5.7,1.2333333333333334
A055,2016-12-23,0.0,3611.4,27.595652173913045,35.0,23.2,97.0,50.0,6.4,1.4130434782608696
A055,2016-12-24,0.0,3646.4,28.504166666666666,35.3,22.9,97.0,46.0,6.2,1.0
A055,2016-12-25,0.0,3128.1,27.870833333333334,34.5,22.9,97.0,67.0,5.6,0.8708333333333332
A055,2016-12-26,0.0,2910.5,27.129166666666666,32.7,23.8,96.0,38.0,10.8,1.3291666666666668
A055,2016-12-27,13.4,3520.4,26.304166666666664,35.1,21.5,98.0,56.0,16.2,1.3625
A055,2016-12-28,0.4,3425.5,26.575,34.4,21.2,98.0,51.0,11.1,1.2916666666666667
A055,2016-12-29,0.0,3468.5,26.05,31.8,22.5,96.0,58.0,7.3,1.7249999999999999
A055,2016-12-30,0.0,3726.2,27.05,33.3,23.2,97.0,59.0,7.8,1.1875
A055,2016-12-31,0.0,2843.9,26.595652173913045,32.3,23.1,96.0,57.0,5.2,1.0695652173913044
A612,2016-01-01,0.0,3840.3,29.03333333333333,36.1,24.8,81.0,35.0,10.5,2.4875000000000003
A612,2016-01-02,0.8,3707.7,28.054166666666664,33.0,24.3,88.0,43.0,7.2,1.7916666666666667
A612,2016-01-03,9.4,2060.1,25.304166666666664,28.8,23.9,95.0,57.0,8.3,1.1458333333333333
A612,2016-01-04,2.4,3800.8,25.6375,29.0,23.6,95.0,51.0,9.4,1.925
A612,2016-01-05,2.2,3901.1,25.420833333333334,30.2,22.4,91.0,46.0,8.7,1.9333333333333333
A612,2016-01-06,0.2,3950.1,25.445833333333336,30.0,21.6,93.0,44.0,8.4,1.575
A612,2016-01-07,0.2,3763.7,26.979166666666668,32.8,22.8,95.0,43.0,9.2,1.6208333333333333
A612,2016-01-08,0.0,3723.9,28.52916666666667,34.7,24.3,83.0,38.0,13.4,2.6416666666666666
A612,2016-01-09,0.0,3766.9,28.575,33.4,25.8,82.0,43.0,13.2,3.0083333333333333
A612,2016-01-10,0.0,3586.3,28.333333333333332,34.5,25.0,83.0,37.0,11.9,2.6999999999999997
A612,2016-01-11,0.0,3623.1,28.641666666666666,34.4,24.8,88.0,39.0,12.4,2.245833333333333
A612,2016-01-12,0.8,1259.1,27.77916666666667,30.5,26.4,89.0,56.0,8.2,1.8250000000000002
A612,2016-01-13,0.0,3827.3,28.875,35.6,24.4,88.0,40.0,12.8,2.5500000000000003
A612,2016-01-14,0.0,3264.3,29.445833333333336,35.8,25.1,81.0,37.0,11.2,2.8041666666666667
A612,2016-01-15,0.8,2548.0,29.758333333333336,35.3,26.8,90.0,41.0,11.1,2.75
A612,2016-01-16,3.4,1937.2,28.0,32.2,25.2,94.0,47.0,10.3,1.8083333333333333
A612,2016-01-17,2.2,2743.3,24.570833333333336,28.1,22.9,94.0,61.0,9.2,1.4000000000000001
A612,2016-01-18,7.4,1991.4,23.224999999999998,25.3,22.2,96.0,77.0,5.4,0.8624999999999999
A612,2016-01-19,0.8,1914.1,25.05,27.8,23.2,94.0,64.0,6.1,1.1833333333333333
A612,2016-01-20,12.2,1340.4,24.420833333333334,26.9,22.3,96.0,71.0,10.6,1.1458333333333333
A612,2016-01-21,2.2,1281.4,23.420833333333334,24.7,22.5,95.0,71.0,7.4,1.2041666666666666
A612,2016-01-22,3.8,1631.9,23.445833333333336,25.8,21.9,95.0,63.0,6.9,0.9333333333333332
A612,2016-01-23,2.0,3491.1,24.40833333333333,28.5,22.8,96.0,64.0,7.0,1.0416666666666667
A612,2016-01-24,0.2,3020.2,25.633333333333336,29.9,22.7,95.0,59.0,6.8,1.2166666666666666
A612,2016-01-25,14.0,2537.1,26.03333333333333,30.2,24.3,96.0,66.0,8.5,1.2874999999999999
A612,2016-01-26,0.0,3849.1,27.604166666666668,32.7,24.9,94.0,56.0,12.1,2.308333333333333
A612,2016-01-27,0.0,3729.9,27.875,32.5,25.6,84.0,56.0,11.6,2.904166666666667
A612,2016-01-28,0.0,3744.4,27.454166666666666,30.7,25.6,85.0,61.0,11.6,2.8125
A612,2016-01-29,0.0,3104.2,27.525000000000002,31.1,25.2,88.0,55.0,9.2,2.1875
A612,2016-01-30,0.0,3727.2,27.075,32.4,22.5,96.0,46.0,8.7,1.7416666666666665
A612,2016-01-31,0.0,3855.6,27.141666666666666,31.9,22.2,96.0,44.0,8.7,1.7458333333333333
A612,2016-02-01,0.0,3912.1,27.787499999999998,33.3,22.9,96.0,43.0,9.5,1.7708333333333333
A612,2016-02-02,0.0,3842.7,28.3125,33.8,24.0,94.0,42.0,9.0,2.0208333333333335
A612,2016-02-03,0.0,3848.5,28.129166666666666,33.5,23.6,96.0,38.0,9.0,1.95
A612,2016-02-04,0.0,3833.1,28.120833333333334,33.3,23.4,96.0,42.0,8.8,1.8
A612,2016-02-05,0.0,3838.5,27.47083333333333,32.9,22.3,96.0,37.0,9.7,1.7874999999999999
A612,2016-02-06,0.0,3783.3,28.2,34.6,23.3,93.0,40.0,10.7,2.2666666666666666
A612,2016-02-07,0.0,3880.3,28.34166666666667,34.6,24.0,91.0,30.0,8.9,2.158333333333333
A612,2016-02-08,0.0,3894.6,27.729166666666668,33.4,22.5,88.0,35.0,11.3,2.2416666666666667
A612,2016-02-09,0.0,3816.3,28.2375,33.8,23.3,94.0,41.0,10.0,2.0375
A612,2016-02-10,0.0,3880.0,28.358333333333334,35.5,22.0,93.0,29.0,10.4,2.1875
A612,2016-02-11,0.0,3677.8,27.320833333333336,32.6,22.1,96.0,44.0,8.3,1.3791666666666667
A612,2016-02-12,5.8,2702.4,26.433333333333334,29.9,24.2,94.0,58.0,6.7,1.0416666666666667
A612,2016-02-13,0.2,3685.8,25.4375,29.5,21.8,97.0,53.0,6.4,1.5
A612,2016-02-14,0.0,3730.2,27.895833333333332,33.7,23.3,93.0,40.0,10.8,2.2375000000000003
A612,2016-02-15,0.0,3725.4,29.104166666666668,35.8,24.9,80.0,41.0,12.0,2.55
A612,2016-02-16,0.0,3684.1,28.995833333333334,35.2,24.8,84.0,44.0,9.3,1.9208333333333334
A612,2016-02-17,0.0,3689.8,28.891666666666666,34.9,25.0,81.0,37.0,11.0,2.595833333333333
A612,2016-02-18,0.0,3477.0,28.21666666666667,34.0,24.7,85.0,32.0,9.5,2.2083333333333335
A612,2016-02-19,0.0,3119.9,28.266666666666666,33.6,24.0,93.0,40.0,9.9,2.2416666666666667
A612,2016-02-20,0.0,3463.9,28.28333333333333,33.7,24.0,93.0,38.0,10.3,2.279166666666667
A612,2016-02-21,0.0,3330.8,28.25,32.9,25.2,88.0,45.0,9.8,2.129166666666667
A612,2016-02-22,0.0,3456.2,28.179166666666664,33.4,24.6,93.0,44.0,9.2,1.9625000000000001
A612,2016-02-23,2.0,3699.5,27.554166666666664,32.2,23.9,95.0,47.0,8.4,1.55
A612,2016-02-24,0.0,3660.4,27.912499999999998,32.6,23.7,95.0,49.0,8.3,1.7916666666666667
A612,2016-02-25,0.0,3572.9,29.0625,36.2,24.7,94.0,35.0,11.1,2.158333333333333
A612,2016-02-26,0.0,3185.8,29.025000000000002,34.5,25.9,82.0,39.0,11.6,2.4875000000000003
A612,2016-02-27,0.0,3681.7,29.3125,34.6,25.9,79.0,41.0,11.7,2.7583333333333333
A612,2016-02-28,0.0,3673.5,29.241666666666664,35.6,24.8,81.0,34.0,11.1,2.5416666666666665
A612,2016-02-29,0.0,3666.7,28.912499999999998,35.3,23.8,92.0,34.0,9.9,2.2083333333333335
A612,2016-03-01,0.0,3510.2,26.71666666666667,29.8,24.3,94.0,56.0,8.2,1.5416666666666667
A612,2016-03-02,0.0,3552.3,26.629166666666666,30.4,23.4,91.0,54.0,7.0,1.7
A612,2016-03-03,0.0,3343.7,28.03333333333333,33.0,23.7,91.0,42.0,10.4,2.1583333333333337
A612,2016-03-04,4.2,3465.4,28.675,34.3,24.0,89.0,41.0,14.0,2.5708333333333333
A612,2016-03-05,5.2,3440.4,26.9875,33.4,22.8,95.0,44.0,10.2,2.4125
A612,2016-03-06,0.0,3631.2,28.650000000000002,33.7,25.6,90.0,43.0,10.3,2.095833333333333
A612,2016-03-07,0.0,3456.8,27.675,33.5,23.1,94.0,44.0,9.4,1.8666666666666665
A612,2016-03-08,0.0,2722.2,27.454166666666666,31.6,23.9,96.0,48.0,8.7,1.5291666666666668
A612,2016-03-09,0.0,3630.9,27.920833333333334,32.8,24.0,96.0,37.0,8.5,1.6875
A612,2016-03-10,0.0,3538.0,27.879166666666666,33.4,23.1,95.0,44.0,12.1,1.9375
A612,2016-03-11,0.0,3302.3,28.8625,33.8,25.7,82.0,41.0,12.4,2.5375
A612,2016-03-12,0.0,3576.6,29.212500000000002,35.4,25.6,84.0,35.0,10.9,2.5833333333333335
A612,2016-03-13,0.0,2556.2,27.46666666666667,30.4,25.5,86.0,59.0,7.3,1.5083333333333335
A612,2016-03-14,0.8,3576.3,26.5125,29.9,23.6,95.0,57.0,6.8,1.2041666666666666
A612,2016-03-15,7.2,3555.5,26.662499999999998,31.2,23.0,96.0,53.0,7.1,1.3499999999999999
A612,2016-03-16,2.6,3200.5,26.204166666666666,30.3,23.0,97.0,58.0,9.0,1.2333333333333334
A612,2016-03-17,18.0,3495.3,26.183333333333334,30.0,23.3,97.0,57.0,7.4,1.4666666666666668
A612,2016-03-18,20.8,3504.4,25.833333333333332,29.8,23.0,97.0,62.0,8.0,1.2041666666666666
A612,2016-03-19,0.0,3482.2,26.05,30.0,23.1,97.0,54.0,6.5,1.45
A612,2016-03-20,2.2,3564.1,26.8125,30.3,23.2,96.0,49.0,7.3,1.4291666666666665
A612,2016-03-21,0.0,3479.6,26.4375,29.9,22.9,97.0,51.0,7.4,1.4208333333333334
A612,2016-03-22,0.0,3486.6,27.53333333333333,34.1,22.7,96.0,37.0,8.8,1.7666666666666666
A612,2016-03-23,0.2,3306.2,28.224999999999998,35.2,23.3,96.0,36.0,10.2,1.8958333333333333
A612,2016-03-24,0.0,3279.3,27.195833333333336,29.3,24.8,92.0,56.0,8.1,1.5125
A612,2016-03-25,0.0,3324.8,27.3875,31.6,23.6,96.0,55.0,8.4,1.6041666666666667
A612,2016-03-26,0.0,3287.8,27.804166666666664,33.3,23.8,96.0,45.0,9.8,1.8083333333333333
A612,2016-03-27,0.0,3333.2,27.912499999999998,33.4,24.3,93.0,39.0,8.5,1.8625
A612,2016-03-28,0.0,3220.6,27.037499999999998,32.8,21.9,95.0,44.0,9.1,1.8208333333333335
A612,2016-03-29,0.0,3299.0,27.579166666666666,33.6,22.8,96.0,39.0,8.9,1.5583333333333333
A612,2016-03-30,0.0,3364.3,27.554166666666664,32.8,23.1,96.0,49.0,7.8,1.6458333333333333
A612,2016-03-31,0.0,2964.3,27.979166666666668,33.0,23.9,96.0,49.0,10.6,1.5833333333333333
A612,2016-04-01,0.0,3247.4,27.258333333333336,32.0,23.8,95.0,47.0,7.5,1.2541666666666667
A612,2016-04-02,0.0,3204.1,26.912499999999998,30.8,23.3,97.0,52.0,6.6,1.3166666666666667
A612,2016-04-03,0.0,3194.4,27.625,31.3,24.0,96.0,54.0,7.7,1.425
A612,2016-04-04,0.0,3204.8,27.795833333333334,32.2,24.2,96.0,49.0,7.3,1.425
A612,2016-04-05,6.0,2205.1,26.620833333333334,30.0,24.0,95.0,54.0,7.5,1.2583333333333333
A612,2016-04-06,0.0,3192.1,26.03333333333333,30.0,22.6,97.0,49.0,7.1,1.3166666666666667
A612,2016-04-07,0.0,2829.5,26.662499999999998,32.1,22.5,97.0,44.0,7.2,1.6458333333333333
A612,2016-04-08,0.2,3195.7,27.22083333333333,33.5,22.4,96.0,39.0,7.2,1.425
A612,2016-04-09,0.0,3176.7,26.53333333333333,32.0,21.9,97.0,41.0,7.8,1.3666666666666665
A612,2016-04-10,0.2,3225.9,26.8625,34.1,21.9,96.0,36.0,8.8,1.9041666666666668
A612,2016-04-11,0.0,2996.2,26.854166666666668,32.5,21.5,94.0,40.0,8.5,1.8833333333333335
A612,2016-04-12,0.0,2258.2,26.5625,30.6,22.4,96.0,50.0,8.4,1.4083333333333332
A612,2016-04-13,1.8,2746.8,26.974999999999998,31.9,23.4,95.0,46.0,7.7,1.3125
A612,2016-04-14,0.8,3128.6,26.795833333333334,32.5,22.3,97.0,33.0,8.3,1.5833333333333333
A612,2016-04-15,0.0,3152.5,26.670833333333334,33.6,21.3,93.0,38.0,8.6,1.6875
A612,2016-04-16,0.0,3151.0,26.504166666666666,32.5,21.0,95.0,37.0,8.5,1.5916666666666668
A612,2016-04-17,0.0,2680.2,26.329166666666666,30.5,22.7,95.0,60.0,6.0,1.2875
A612,2016-04-18,4.2,2956.2,26.837500000000002,30.5,23.8,97.0,57.0,6.7,1.3541666666666667
A612,2016-04-19,1.8,2452.8,26.22083333333333,29.7,23.8,97.0,51.0,7.8,1.1916666666666667
A612,2016-04-20,0.0,3082.7,26.8125,31.2,23.5,95.0,49.0,8.6,1.6541666666666668
A612,2016-04-21,1.6,2884.7,26.97083333333333,31.4,24.1,96.0,46.0,8.0,1.5166666666666666
A612,2016-04-22,0.0,3004.5,26.433333333333334,32.1,21.5,97.0,44.0,8.6,1.6958333333333335
A612,2016-04-23,0.0,2917.7,26.8,31.9,22.4,96.0,38.0,10.0,1.8208333333333335
A612,2016-04-24,0.0,3301.4,25.691666666666666,32.2,20.3,95.0,44.0,10.0,1.8458333333333332
A612,2016-04-25,0.0,2429.6,26.595833333333335,32.8,22.5,91.0,38.0,8.8,2.1791666666666667
A612,2016-04-26,0.0,2839.6,27.741666666666664,34.4,24.8,78.0,32.0,10.8,2.841666666666667
A612,2016-04-27,0.0,2941.9,27.733333333333334,34.5,22.6,84.0,32.0,9.3,2.1750000000000003
A612,2016-04-28,0.0,1473.3,25.170833333333334,27.7,23.6,74.0,57.0,10.0,1.6624999999999999
A612,2016-04-29,0.2,577.6,22.650000000000002,23.9,21.7,86.0,67.0,10.3,1.7583333333333335
A612,2016-04-30,0.0,2867.1,23.72083333333333,27.0,20.5,93.0,60.0,6.6,1.2291666666666667
A612,2016-05-01,3.4,1835.5,22.691666666666666,25.1,20.1,90.0,52.0,10.4,2.0124999999999997
A612,2016-05-02,0.0,2939.7,23.1375,28.6,18.7,83.0,36.0,8.2,1.7291666666666667
A612,2016-05-03,0.0,2601.1,21.941666666666666,27.1,17.4,94.0,54.0,7.2,1.3458333333333332
A612,2016-05-04,0.0,3032.1,24.375,31.0,19.3,94.0,39.0,7.8,1.4583333333333333
A612,2016-05-05,0.0,2808.0,24.075,28.9,20.0,96.0,48.0,6.9,1.2875
A612,2016-05-06,0.0,2739.6,23.900000000000002,28.2,20.0,92.0,52.0,6.9,1.3875
A612,2016-05-07,0.0,2777.3,25.254166666666666,32.0,20.7,97.0,37.0,8.2,1.4791666666666667
A612,2016-05-08,0.0,2638.7,25.787499999999998,32.4,21.5,95.0,38.0,7.8,1.7249999999999999
A612,2016-05-09,0.0,2660.8,25.554166666666664,32.0,21.0,96.0,41.0,7.2,1.425
A612,2016-05-10,0.0,2775.3,26.083333333333332,33.8,20.6,95.0,34.0,10.9,2.2333333333333334
A612,2016-05-11,0.0,2629.4,25.8875,30.1,21.9,87.0,50.0,7.9,1.9166666666666667
A612,2016-05-12,7.2,2421.3,25.116666666666664,29.1,21.9,93.0,53.0,8.8,1.3541666666666667
A612,2016-05-13,0.0,2199.9,23.962500000000002,28.4,21.9,93.0,52.0,8.3,1.8375000000000001
A612,2016-05-14,0.0,1686.0,23.395833333333332,26.4,21.5,79.0,45.0,7.3,1.5458333333333334
A612,2016-05-15,0.0,1779.2,22.954166666666666,26.4,19.8,91.0,52.0,5.4,1.1166666666666667
A612,2016-05-16,0.0,2711.5,24.804166666666664,33.4,19.0,97.0,33.0,8.1,1.7458333333333333
A612,2016-05-17,0.0,2621.3,24.933333333333334,29.3,21.1,95.0,55.0,7.1,1.3416666666666668
A612,2016-05-18,0.0,2184.9,24.679166666666664,28.5,21.6,95.0,61.0,7.7,1.2041666666666666
A612,2016-05-19,0.0,1747.1,24.075,26.6,22.0,93.0,66.0,7.4,1.3625
A612,2016-05-20,3.0,2088.7,24.566666666666666,27.9,22.6,95.0,62.0,7.3,1.1791666666666667
A612,2016-05-21,1.6,2010.7,24.650000000000002,28.1,22.4,97.0,61.0,4.9,0.8916666666666666
A612,2016-05-22,0.0,2242.2,25.516666666666666,31.8,21.5,97.0,43.0,8.5,1.6708333333333334
A612,2016-05-23,0.2,2224.9,26.287499999999998,34.0,22.5,91.0,38.0,11.6,1.9791666666666667
A612,2016-05-24,0.0,1829.6,22.795833333333334,26.9,21.0,91.0,46.0,12.5,2.733333333333333
A612,2016-05-25,0.0,2193.0,23.03333333333333,26.4,21.2,76.0,51.0,7.9,1.7750000000000001
A612,2016-05-26,0.0,2622.7,22.204166666666666,26.4,17.4,97.0,44.0,6.7,1.2083333333333333
A612,2016-05-27,0.0,2625.4,20.904166666666665,26.4,16.0,94.0,43.0,6.4,1.4625000000000001
A612,2016-05-28,0.2,1903.4,21.325,26.8,16.4,97.0,49.0,6.3,1.1208333333333333
A612,2016-05-29,0.0,1490.6,22.349999999999998,26.1,19.0,95.0,59.0,5.2,0.9708333333333333
A612,2016-05-30,0.0,2505.3,23.858333333333334,32.4,18.4,97.0,36.0,8.9,1.4708333333333332
A612,2016-05-31,0.2,2407.0,24.208333333333332,29.6,19.3,97.0,56.0,6.9,1.2625
A612,2016-06-01,0.6,2454.6,23.866666666666664,31.7,19.7,97.0,44.0,6.8,0.9874999999999999
A612,2016-06-02,0.2,1760.2,24.229166666666668,29.5,20.2,97.0,50.0,5.2,0.9458333333333333
A612,2016-06-03,0.0,2115.9,24.212500000000002,27.2,21.5,93.0,58.0,8.6,1.2708333333333333
A612,2016-06-04,0.2,2311.2,24.854166666666668,28.7,22.3,96.0,58.0,5.9,1.0958333333333334
A612,2016-06-05,0.0,1886.3,25.620833333333334,31.1,21.7,95.0,49.0,7.6,1.5458333333333334
A612,2016-06-06,0.0,2446.4,26.3,33.1,22.6,96.0,43.0,7.8,1.2458333333333333
A612,2016-06-07,0.0,2276.1,24.045833333333334,27.6,21.5,97.0,61.0,10.1,1.4458333333333335
A612,2016-06-08,0.0,1282.9,23.037499999999998,25.1,21.7,85.0,64.0,8.1,1.5999999999999999
A612,2016-06-09,2.8,504.8,20.0,21.8,18.7,95.0,69.0,6.6,1.25
A612,2016-06-10,0.0,1337.8,20.995833333333334,24.3,19.3,73.0,53.0,5.6,1.1291666666666667
A612,2016-06-11,0.2,1548.8,20.587500000000002,22.9,19.3,94.0,54.0,8.7,1.4708333333333332
A612,2016-06-12,0.4,790.1,19.408333333333335,20.6,17.7,83.0,58.0,6.4,1.2625
A612,2016-06-13,0.0,1888.6,19.595833333333335,23.1,17.2,75.0,34.0,10.0,1.9124999999999999
A612,2016-06-14,0.0,2532.4,20.974999999999998,25.9,18.4,75.0,38.0,8.9,1.8291666666666666
A612,2016-06-15,0.0,2610.1,19.091666666666665,25.1,14.2,96.0,39.0,6.0,1.325
A612,2016-06-16,0.0,2566.3,19.150000000000002,25.3,14.2,95.0,44.0,6.4,1.5333333333333332
A612,2016-06-17,0.2,2473.9,19.966666666666665,26.3,15.3,96.0,42.0,6.6,1.5041666666666667
A612,2016-06-18,0.2,2576.1,20.666666666666668,30.2,14.3,97.0,28.0,7.1,1.4333333333333333
